sea_temperature,chlorophyll,latitude,longitude,fishing_success,spot_id
26.6607436124776,0.32777978871148744,12.46491405118024,86.49632899047215,1,43
29.603290246102404,0.49781602233483013,5.936747678280925,83.67715803059434,1,44
26.707927503653586,0.7811073883267119,8.930977246667604,88.92046555177113,1,45
30.56367912479154,0.4518459651736345,10.76903884626359,84.92517693818864,0,46
30.057164806830535,0.29654065370859906,5.243159664314538,86.45472295907167,0,47
31.583210090470402,0.7677500039018113,14.148643902204485,83.70158700255445,0,48
31.49822993811408,0.3997289038221201,14.666548190436696,89.63619977089253,1,49
27.0611422444871,0.36956841002134766,13.511366715168569,83.16922005156277,0,50
28.897608837208452,0.7553083419125467,11.96029796674973,85.70061170089365,0,51
29.30505058689419,0.7930376950729844,6.40084015236524,85.18329652363737,1,52
30.185380324279432,0.5879110186966876,12.024840839871093,83.59491151219756,0,53
30.665528088349596,0.6670793762754266,13.670723185801037,89.1324055255647,0,54
28.510614062810397,0.6588066252767426,11.499639307777652,87.01966877257703,1,55
31.230037392722963,0.3365966097960751,8.75582952639944,80.93981939840869,0,56
25.251595916577195,0.42591861269272213,10.426446347075766,82.86541252128285,1,57
25.213501749573346,0.1261437321244501,13.226005606596583,83.60190641411263,0,58
28.65570282038363,0.6389954871690277,7.1582102749684315,86.22890475819,0,59
25.361772048180253,0.4719482420977036,10.406351216101065,86.37429901498207,1,60
31.830964556237742,0.46141024381083673,8.22956472941246,87.95186194768704,0,61
28.072799944939455,0.1549194669395862,5.253507434154575,89.62648414677925,1,62
29.871819442655884,0.386267061089989,6.7329432007084575,81.56437042671087,1,63
28.844586652942844,0.6002171458900437,11.601973767177313,82.79933896945943,1,64
30.16527841687038,0.48804783675798047,11.117207462343522,84.1960006242779,0,65
27.49180875055883,0.6304922773250584,5.143934886297559,81.16072640506916,0,66
25.28510161623279,0.6988224088077051,12.036578593800236,84.74173829087326,0,67
28.441311125817826,0.43143023954639603,6.732018699100152,84.33851649237972,1,68
29.310950686365516,0.5445655556073508,5.453040097720445,83.74612614626471,1,69
28.521953810060616,0.6995428888318256,11.586936316189451,81.6293442708143,0,70
29.49693494744421,0.11855791737913528,10.857755812734633,89.40230241424958,0,71
27.717189483445654,0.5503017529096472,9.582528904915167,85.45616789315935,1,72
27.702718464605418,0.77283339467674,14.053506419560637,81.95791134789296,0,73
25.705446009641985,0.11275527795608481,5.944429607559284,86.83006773416356,0,74
27.23282941205633,0.6914127176786182,5.232719357358259,88.14468482588936,0,75
25.827153793351595,0.5877160157549055,11.289428467798839,88.77472013527053,1,76
30.62436651269394,0.29742420079991455,6.774395437797228,87.50614751640859,1,77
31.933535994004714,0.3888323738379985,8.720180857927833,87.76412960741997,0,78
31.515301279224953,0.7008889262901083,9.289940273750183,87.50871067791498,0,79
25.721867081851528,0.7317870346756967,10.052523724478572,88.26457466107742,0,80
31.2686625994734,0.37244117511391417,5.108376514802984,89.05381976419264,0,81
27.235195463132904,0.7650433769355635,14.506071469375561,85.73437888123286,1,82
28.13911865384824,0.3052475401886452,8.28664545369916,86.72518456077039,1,83
30.54105330608094,0.6527326999561878,5.912061030486903,84.94420304702581,0,84
28.84670217626615,0.40907135096136393,13.877041827582998,83.50915012552079,1,85
26.00094177436985,0.6330574422022306,11.182180633162611,81.0112267612279,0,86
29.90678392021384,0.1509341044549355,13.218600592903563,87.06242227156497,0,87
25.593863998596344,0.7906477049508228,8.742707957561203,83.70642147066891,1,88
31.630740041687012,0.7902007446760096,12.533781852589417,83.76259585530916,0,89
30.440028411492058,0.4908829748150636,9.242220092469763,89.06354385094735,0,90
28.448375730036012,0.10794755133719336,9.686606419941263,80.56303275681837,0,91
25.822683727439735,0.5544472114812445,12.460448792654233,85.8336876509716,1,92
27.62409405666593,0.29999846039730255,13.685991281894603,82.23595838519452,1,93
25.085081322828714,0.7789151786953473,5.431599119505761,88.91143113698071,1,94
31.950753572835104,0.1516575953147792,10.538542844013207,89.69302535619099,0,95
29.40579046694684,0.5870240822892321,9.545410647677732,86.27558080084063,1,96
31.308106073436925,0.13181246623902051,7.809631895922303,89.5041148407656,1,97
28.18959726949999,0.5340928184610758,7.773811829811327,81.88121159723761,1,98
27.47346559618237,0.5085592782956105,5.777346369649848,89.74394807666167,1,99
